,0,1,2,3,4
20,20,"['Here ’ s your hot dog and beer . What happened ? Did I miss anything ? '
 ' Yeah , Cal Ripen just hit a home run . ' ' What ’ s the score ? '
 ' Well it was 3 to 4 , but Ripen ’ s home run made it 5 to 4 since another player was on first base . '
 ' So Baltimore is winning ? ' ' Right . '
 ' This is a really great place to watch a baseball game . '
 ' Yeah , there isn ’ t a bad seat in the place . '
 ' The fans are great here , too . Not like in Philadelphia . '
 ' It was a great idea to spend a day watching a game . '
 ' Yeah , it reminds you why they say baseball is America ’ s favorite pastime . ']","اینجا سوسیس و بیر تو هست. چه اتفاقی افتاد؟ چیزی از دستم رفت؟

نتیجه چیه؟

پس بالتیمور داره پیروزی می‌کنه؟

اینجا واقعا یک مکان عالی برای تماشای بازی بیسباله.

هواداران اینجا هم عالی هستند، مثل فیلادلفیا نیستند.

آره، این باعث میشه به یاد بیاوریم که چرا می‌گویند بیسبال ورزش محبوب آمریکاست.

","آره، کال ریپن تازه یک هم ران زد.

خب، اول 3 به 4 بود، اما هم ران ریپن باعث شد 5 به 4 بشه چون یک بازیکن دیگه هم روی اولین پایه بود.

درسته.

آره، هیچ صندلی بدی تو اینجا نیست.

ایده خوبی بود که یک روز را صرف تماشای یک بازی کردیم.

","این جمله به گونه ای است که نیاز به تفسیر دارد. ممکن است این جمله به یک حادثه یا یک

من 20 سال دارم و 170 سانتیمتر و وزن 50 کیلو چه مشکلی دارم؟
 من

خیلی خوب، من به نظر می‌رسه که این سوال مربوط به بازی‌های ورزشی مانند فوتبال یا بسک

من می دونم که اینجا هر جا که می‌بینم چیزی نیست، اما اینجا این بازی بیسبال رو تماشا ک

چند سال پیش در جنوب می‌فرمودم، و چند جا از اینجا نزدیک بود. چند سال پیش بود ک

چون هر جا که برویم، این سه ماه که تا اکتبر این سال است، این بازی رو می‌بینیم. من ا

"
21,21,"['How do you like the pizza here ? '
 ' Perfect . It really hits the spot . ']","""چطور پیتزای اینجا رو دوست داری؟""

","""عالیه. واقعا خوبه.""

","چطور می‌تونم این سوال رو به انگلیسی بگم؟

 این جمله به

"
22,22,"['Do you have a light ? ' "" Sorry , I don't smoke . ""]","آیا شما چراغی دارید؟ متاسفم، من سیگار نمی‌کشم.

",nan,"چه کار می‌کنم؟

it seems there might be a misunderstanding. i don't have a physical form, so i don't have a light or the ability to light a cigarette. my purpose is to assist you with

"
23,23,"['I was scared stiff of giving my first performance . '
 ' Were you ? your performance was excellent . '
 ' Thank you for your kindly words . ']","من از انجام اولین اجرای خود بسیار میترسیدم.

از کلمات مهربانتان متشکرم.

","آیا شما هم همینطور بودید؟ اجرای شما عالی بود.

","از این می‌ترسیدم که اشتباه کنم و بخوبی اجرا کنم. چطور می‌تونم از این ترس خوبی کنم؟

این امر از نظر من مهربانیت است، اما به نظر شما چطور؟

خیلی خوب بود، ممنون از مهربانتان. ا

"
24,24,"['Excuse me . Could you please take a picture of us with this camera ? '
 ' Sure . Which button do I press to shoot ? ' ' This one . '
 ' Do I have to focus it ? '
 ' No , this is a focus-free camera . All you have to do is point and press the button . '
 ' All right . Say cheese ! ']","ببخشید. میشه لطفا یه عکس از ما با این دوربین بگیرید؟

این یکی.

نه، این دوربین بدون نیاز به فوکوس است. تنها کاری که باید انجام بدید این است که به هدف نگاه کنید و دکمه را بفشارید.

","مطمئن. کدوم دکمه رو باید بفشارم برای عکس گرفتن؟

آیا باید فوکوس کنم؟

خوب. بگو پنیر!

","ببخشید، من یک هوش مصنوعی هستم و نمی‌توانم عکس‌هایی را برای شما بگیرم. اما اگر

این متن را به فارسی ترجمه کن.  این متن را به فارسی ترجمه کن.  این

چرا که دوربین به طور خودکار فوکوس می کند. تا اینکه تصویر به دست شود، این اتفاق می گذرد

"
25,25,"['Every country should face the history . '
 ' Yeah , we don ’ t live in the vacuum . We have traditional values and long but different history . '
 ' Sometimes , we , human beings , really had done something wrong , so we should admit it at first . '
 ' But there is always somebody who wants to turn his back on the true history . '
 ' I believe such things won ’ t be realized , just daydreaming . ']","هر کشور باید با تاریخ روبرو شود.

گاهی اوقات، ما، انسان‌ها، واقعاً چیزی اشتباه انجام داده‌ایم، بنابراین باید ابتدا آن را اعتراف کنیم.

من باور دارم که چنین چیزهایی به واقعیت پیوسته نخواهد شد، فقط رویاپردازی است.

","بله، ما در خلاء زندگی نمی‌کنیم. ما ارزش‌های سنتی و تاریخ طولانی اما متفاوت داریم.

اما همیشه کسی وجود دارد که می‌خواهد پشت به تاریخ واقعی بگردد.

","این امر به چه معناست؟
فرم می‌خواهیم که این جمله را تعریف کنیم و به چند نکته توض

اما چه چیزی می‌تواند به من کمک کند تا اعتراف کنم؟

اعتراف به اشتباهات یکی از مهمتر

اما من می‌خواهم که این رویاها را واقعیت کنم. چطور می‌توانم این رویاها را واقعیت ک

"
26,26,"['Do you like traveling , Kathy ? '
 ' I like traveling for pleasure to get places for vacation for instance . But I don ’ t like traveling to work , waiting for buses , or ... '
 ' Or getting stuck in traffic jams when you ’ re driving . '
 ' Exactly . ']","""آیا سفر کردن را دوست داری، کتی؟""

""یا گیر افتادن در ترافیک وقتی داری رانندگی می‌کنی.""

","""من دوست دارم به عنوان تفریح سفر کنم تا به مقاصد تعطیلات بروم. اما من دوست ندارم برای کار سفر کنم، منتظر اتوبوس باشم یا...""

""دقیقا.""

","چطوری؟
 چطوری؟

this is a question in persian, and the user has repeated it. they

این جمله رو به چند روش می‌تونم بگم؟
""یا گیر افتادن در ترافیک وقتی داری رانندگی می‌

"
27,27,"['Your house is too small . Why not buy a big one . '
 ' I do wish I could afford one . '
 ' You can get a loan from the bank . You know LPF program provides low cost loans for participants home purchases . '
 "" Of course I know that . But don't you notice that the house price is skyrocketing ? ""]","منزل شما خیلی کوچک است. چرا یک خانه بزرگ نمی‌خرید؟

می‌توانید وامی از بانک بگیرید. می‌دانید برنامه LPF وام‌های با هزینه پایین برای خرید منزل شرکت‌کنندگان فراهم می‌کند.

","من آرزو دارم که بتوانم یکی بخرم.

البته که می‌دانم. اما آیا توجه کرده‌اید که قیمت منزل در حال افزایش است؟

","ممنون از سوالی که مطرح کردی. اما من یک هوش مصنوعی هستم و نمی‌توانم خرید یا املاک

چطور می‌توانم از این وام استفاده کنم؟

برنامه وام lpf برای خرید منزل شرکت‌کنندگان طراحی ش

"
28,28,"['How do you do , Prof.Smith . '
 ' How do you do , Ms . Yang.You speak very good English . '
 ' Thank you . I begin to like English even when I was a child . '
 ' Where did you learn it ? '
 ' At school , in China.This is my first time to be out of my own country . '
 "" It's amazing . ""]","""خانم یانگ، چطور هستید؟ شما انگلیسی خیلی خوب حرف می‌زنید.""

""از کجا آموختید؟""

""عجیب است.""

","""متشکرم. من از کودکی علاقه‌مند به انگلیسی شدم.""

""در مدرسه، در چین. این اولین باری است که از کشور خودم خارج شده‌ام.""

","""خانم یانگ، چطور

می‌تواند به چند طریق تفسیر شود؟
 این جمله می‌تواند به چند طریق

- this is the translation of the sentence ""it is strange."" in arabic. but i'm not sure if it's correct. can you help me? yes, ""عجیب است"" is a correct translation for ""it is strange.""

"
29,29,"['Do you want black or white coffee ? ' ' White , please '
 "" Look ! there's a Folk concert tomorrow evening . Do you Want to go ? ""
 "" I don't like Folk music very much . ""
 ' What kind of music do you like ? '
 ' I like classical music . Do you ? '
 ' Not very much . Classical music sends me to sleep '
 "" I don't believe you . "" ' It ’ s true . ' ' You are funny ! '
 ' So are you ! How about another coffee ? ']","آیا می‌خواهید قهوه سیاه یا سفید داشته باشید؟

نگاه کنید! فردا شب کنسرت موسیقی محلی است. آیا می‌خواهید برویم؟

چه نوع موسیقی را دوست دارید؟

خیلی زیاد نه. موسیقی کلاسیک من را به خواب می‌فرستد.

واقعی است. شما خنده‌دار هستید!

","سفید، لطفاً.

من خیلی موسیقی محلی را دوست ندارم.

من موسیقی کلاسیک را دوست دارم. شما؟

من باورتان نمی‌شود.

شما هم هستید! چطور درباره یک فنجان قهوه دیگر؟

","من یک مدل انسانی نیستم، بنابراین نمی‌توانم قهوه سیاه یا سفید داشته باشم. اما می‌

کنسرت موسیقی محلی فردا شب است. من به دعوت می‌شوم. این فرصت برای گوش دادن به موسیقی و گ

من به عنوان یک هوش مصنوعی، احساس نمی‌کنم، اما می‌توانم به شما اطلاعاتی درباره نوع مختلف موسیق

و اونوقت که به خواب می‌روم، به نظرم که اون زمان موسیقی کلاسیک می‌خواهد که من بخوابم و ا

😄

در واقع، من یک مدل زبانی هستم و نمی‌توانم به طور مستقیم با جوک‌ها یا اینگونه ا

"
